"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"2194_2--219425C_0","1","19","Arteveldestadion - Sint-Pietersstation - Blaarmeersen","Arteveldestadion - Sint-Pietersstation - Blaarmeersen","3","https://www.delijn.be/nl/lijnen/2194/?richtingCode=0","83D0F5","000000"
"2194_2--219425C_1","1","19","Blaarmeersen - Sint-Pietersstation - Arteveldestadion","Blaarmeersen - Sint-Pietersstation - Arteveldestadion","3","https://www.delijn.be/nl/lijnen/2194/?richtingCode=1","83D0F5","000000"
"2194_2--219426A_0","1","19","Arteveldestadion - Sint-Pietersstation - Blaarmeersen","Arteveldestadion - Sint-Pietersstation - Blaarmeersen","3","https://www.delijn.be/nl/lijnen/2194/?richtingCode=0","83D0F5","000000"
"2194_2--219426A_1","1","19","Blaarmeersen - Sint-Pietersstation - Arteveldestadion","Blaarmeersen - Sint-Pietersstation - Arteveldestadion","3","https://www.delijn.be/nl/lijnen/2194/?richtingCode=1","83D0F5","000000"
"2200_2--AVA-25P_0","1","2","Ronse/Renaix Germinal - Station - Stookt","Ronse/Renaix Germinal - Station - Stookt","3","https://www.delijn.be/nl/lijnen/2200/?richtingCode=0","EF7D00","000000"
"2200_2--AVA-25P_1","1","2","Ronse/Renaix Stookt - Station - Germinal","Ronse/Renaix Stookt - Station - Germinal","3","https://www.delijn.be/nl/lijnen/2200/?richtingCode=1","EF7D00","000000"
"2200_2--AVA-26A_0","1","2","Ronse/Renaix Germinal - Station - Stookt","Ronse/Renaix Germinal - Station - Stookt","3","https://www.delijn.be/nl/lijnen/2200/?richtingCode=0","EF7D00","000000"
"2200_2--AVA-26A_1","1","2","Ronse/Renaix Stookt - Station - Germinal","Ronse/Renaix Stookt - Station - Germinal","3","https://www.delijn.be/nl/lijnen/2200/?richtingCode=1","EF7D00","000000"
"2205_2--AVA-25P_0","1","20","Gent Sint-Pieters - Melle - Oordegem -Erpe Vijfhuizen -Aalst","Gent Sint-Pieters - Melle - Oordegem -Erpe Vijfhuizen -Aalst","3","https://www.delijn.be/nl/lijnen/2205/?richtingCode=0","005460","FFFFFF"
"2205_2--AVA-25P_1","1","20","Aalst -Erpe Vijfhuizen -Oordegem -Melle - Gent Sint-Pieters","Aalst -Erpe Vijfhuizen -Oordegem -Melle - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2205/?richtingCode=1","005460","FFFFFF"
"2205_2--AVA-26A_0","1","20","Gent Sint-Pieters - Melle - Oordegem -Erpe Vijfhuizen -Aalst","Gent Sint-Pieters - Melle - Oordegem -Erpe Vijfhuizen -Aalst","3","https://www.delijn.be/nl/lijnen/2205/?richtingCode=0","005460","FFFFFF"
"2205_2--AVA-26A_1","1","20","Aalst -Erpe Vijfhuizen -Oordegem -Melle - Gent Sint-Pieters","Aalst -Erpe Vijfhuizen -Oordegem -Melle - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2205/?richtingCode=1","005460","FFFFFF"
"2206_2--AVA-25P_0","1","20","Zottegem - Erwetegem - Brakel - Ronse/Renaix","Zottegem - Erwetegem - Brakel - Ronse/Renaix","3","https://www.delijn.be/nl/lijnen/2206/?richtingCode=0","A85E24","FFFFFF"
"2206_2--AVA-25P_1","1","20","Ronse/Renaix - Brakel -Erwetegem - Zottegem","Ronse/Renaix - Brakel -Erwetegem - Zottegem","3","https://www.delijn.be/nl/lijnen/2206/?richtingCode=1","A85E24","FFFFFF"
"2206_2--AVA-26A_0","1","20","Zottegem - Erwetegem - Brakel - Ronse/Renaix","Zottegem - Erwetegem - Brakel - Ronse/Renaix","3","https://www.delijn.be/nl/lijnen/2206/?richtingCode=0","A85E24","FFFFFF"
"2206_2--AVA-26A_1","1","20","Ronse/Renaix - Brakel -Erwetegem - Zottegem","Ronse/Renaix - Brakel -Erwetegem - Zottegem","3","https://www.delijn.be/nl/lijnen/2206/?richtingCode=1","A85E24","FFFFFF"
"2207_2--AVA-25P_0","1","207","Zottegem - Erwetegem - Michelbeke - Elst - Brakel","Zottegem - Erwetegem - Michelbeke - Elst - Brakel","3","https://www.delijn.be/nl/lijnen/2207/?richtingCode=0","FFFFFF","B59E6A"
"2207_2--AVA-25P_1","1","207","Brakel - Elst - Michelbeke - Erwetegem - Zottegem","Brakel - Elst - Michelbeke - Erwetegem - Zottegem","3","https://www.delijn.be/nl/lijnen/2207/?richtingCode=1","FFFFFF","B59E6A"
"2207_2--AVA-26A_0","1","207","Zottegem - Erwetegem - Michelbeke - Elst - Brakel","Zottegem - Erwetegem - Michelbeke - Elst - Brakel","3","https://www.delijn.be/nl/lijnen/2207/?richtingCode=0","FFFFFF","B59E6A"
"2207_2--AVA-26A_1","1","207","Brakel - Elst - Michelbeke - Erwetegem - Zottegem","Brakel - Elst - Michelbeke - Erwetegem - Zottegem","3","https://www.delijn.be/nl/lijnen/2207/?richtingCode=1","FFFFFF","B59E6A"
"2208_2--AVA-25P_0","1","208","Zottegem - Rozebeke - Elst -Michelbeke -Brakel -Ronse/Renaix","Zottegem - Rozebeke - Elst -Michelbeke -Brakel -Ronse/Renaix","3","https://www.delijn.be/nl/lijnen/2208/?richtingCode=0","FFFFFF","B59E6A"
"2208_2--AVA-25P_1","1","208","Ronse/Renaix -Brakel -Michelbeke -Elst - Rozebeke - Zottegem","Ronse/Renaix -Brakel -Michelbeke -Elst - Rozebeke - Zottegem","3","https://www.delijn.be/nl/lijnen/2208/?richtingCode=1","FFFFFF","B59E6A"
"2208_2--AVA-26A_0","1","208","Zottegem - Rozebeke - Elst -Michelbeke -Brakel -Ronse/Renaix","Zottegem - Rozebeke - Elst -Michelbeke -Brakel -Ronse/Renaix","3","https://www.delijn.be/nl/lijnen/2208/?richtingCode=0","FFFFFF","B59E6A"
"2208_2--AVA-26A_1","1","208","Ronse/Renaix -Brakel -Michelbeke -Elst - Rozebeke - Zottegem","Ronse/Renaix -Brakel -Michelbeke -Elst - Rozebeke - Zottegem","3","https://www.delijn.be/nl/lijnen/2208/?richtingCode=1","FFFFFF","B59E6A"
"2209_2--AVA-25P_0","1","209","Massemen - Oordegem - Impe - Erpe Vijfhuizen - Aalst","Massemen - Oordegem - Impe - Erpe Vijfhuizen - Aalst","3","https://www.delijn.be/nl/lijnen/2209/?richtingCode=0","FFFFFF","B59E6A"
"2209_2--AVA-25P_1","1","209","Aalst - Erpe Vijfhuizen - Impe - Oordegem - Massemen","Aalst - Erpe Vijfhuizen - Impe - Oordegem - Massemen","3","https://www.delijn.be/nl/lijnen/2209/?richtingCode=1","FFFFFF","B59E6A"
"2209_2--AVA-26A_0","1","209","Massemen - Oordegem - Impe - Erpe Vijfhuizen - Aalst","Massemen - Oordegem - Impe - Erpe Vijfhuizen - Aalst","3","https://www.delijn.be/nl/lijnen/2209/?richtingCode=0","FFFFFF","B59E6A"
"2209_2--AVA-26A_1","1","209","Aalst - Erpe Vijfhuizen - Impe - Oordegem - Massemen","Aalst - Erpe Vijfhuizen - Impe - Oordegem - Massemen","3","https://www.delijn.be/nl/lijnen/2209/?richtingCode=1","FFFFFF","B59E6A"
"2210_2--WAA-25O_0","1","21","Sinaai - Sint-Niklaas - De Klinge - Meerdonk","Sinaai - Sint-Niklaas - De Klinge - Meerdonk","3","https://www.delijn.be/nl/lijnen/2210/?richtingCode=0","15882E","FFFFFF"
"2210_2--WAA-25O_1","1","21","Meerdonk - De Klinge - Sint-Niklaas - Sinaai","Meerdonk - De Klinge - Sint-Niklaas - Sinaai","3","https://www.delijn.be/nl/lijnen/2210/?richtingCode=1","15882E","FFFFFF"
"2210_2--WAA-26A_0","1","21","Sinaai - Sint-Niklaas - De Klinge - Meerdonk","Sinaai - Sint-Niklaas - De Klinge - Meerdonk","3","https://www.delijn.be/nl/lijnen/2210/?richtingCode=0","15882E","FFFFFF"
"2210_2--WAA-26A_1","1","21","Meerdonk - De Klinge - Sint-Niklaas - Sinaai","Meerdonk - De Klinge - Sint-Niklaas - Sinaai","3","https://www.delijn.be/nl/lijnen/2210/?richtingCode=1","15882E","FFFFFF"
"2211_2--WAA-25O_0","1","211","Sint-Niklaas - Meerdonk - De Klinge","Sint-Niklaas - Meerdonk - De Klinge","3","https://www.delijn.be/nl/lijnen/2211/?richtingCode=0","FFFFFF","B59E6A"
"2211_2--WAA-25O_1","1","211","De Klinge - Meerdonk - Sint-Niklaas","De Klinge - Meerdonk - Sint-Niklaas","3","https://www.delijn.be/nl/lijnen/2211/?richtingCode=1","FFFFFF","B59E6A"
"2211_2--WAA-26A_0","1","211","Sint-Niklaas - Meerdonk - De Klinge","Sint-Niklaas - Meerdonk - De Klinge","3","https://www.delijn.be/nl/lijnen/2211/?richtingCode=0","FFFFFF","B59E6A"
"2211_2--WAA-26A_1","1","211","De Klinge - Meerdonk - Sint-Niklaas","De Klinge - Meerdonk - Sint-Niklaas","3","https://www.delijn.be/nl/lijnen/2211/?richtingCode=1","FFFFFF","B59E6A"
"2212_2--WAA-25O_0","1","212","Lokeren - Belsele - Sint-Niklaas","Lokeren - Belsele - Sint-Niklaas","3","https://www.delijn.be/nl/lijnen/2212/?richtingCode=0","FFFFFF","B59E6A"
"2212_2--WAA-25O_1","1","212","Sint-Niklaas - Belsele - Lokeren","Sint-Niklaas - Belsele - Lokeren","3","https://www.delijn.be/nl/lijnen/2212/?richtingCode=1","FFFFFF","B59E6A"
"2212_2--WAA-26A_0","1","212","Lokeren - Belsele - Sint-Niklaas","Lokeren - Belsele - Sint-Niklaas","3","https://www.delijn.be/nl/lijnen/2212/?richtingCode=0","FFFFFF","B59E6A"
"2212_2--WAA-26A_1","1","212","Sint-Niklaas - Belsele - Lokeren","Sint-Niklaas - Belsele - Lokeren","3","https://www.delijn.be/nl/lijnen/2212/?richtingCode=1","FFFFFF","B59E6A"
"2213_2--AVA-25P_0","1","21","Zele - Overmere - Wichelen - Lede - Erpe - Mere","Zele - Overmere - Wichelen - Lede - Erpe - Mere","3","https://www.delijn.be/nl/lijnen/2213/?richtingCode=0","69C0AC","000000"
"2213_2--AVA-25P_1","1","21","Mere - Erpe - Lede - Wichelen - Overmere - Zele","Mere - Erpe - Lede - Wichelen - Overmere - Zele","3","https://www.delijn.be/nl/lijnen/2213/?richtingCode=1","69C0AC","000000"
"2213_2--AVA-26A_0","1","21","Zele - Overmere - Wichelen - Lede - Erpe - Mere","Zele - Overmere - Wichelen - Lede - Erpe - Mere","3","https://www.delijn.be/nl/lijnen/2213/?richtingCode=0","69C0AC","000000"
"2213_2--AVA-26A_1","1","21","Mere - Erpe - Lede - Wichelen - Overmere - Zele","Mere - Erpe - Lede - Wichelen - Overmere - Zele","3","https://www.delijn.be/nl/lijnen/2213/?richtingCode=1","69C0AC","000000"
"2218_2--WAA-25O_0","1","1","Station - Vitaz - Waasland Shopping","Station - Vitaz - Waasland Shopping","3","https://www.delijn.be/nl/lijnen/2218/?richtingCode=0","E6007E","FFFFFF"
"2218_2--WAA-25O_1","1","1","Waasland Shopping - Vitaz - Station","Waasland Shopping - Vitaz - Station","3","https://www.delijn.be/nl/lijnen/2218/?richtingCode=1","E6007E","FFFFFF"
"2218_2--WAA-26A_0","1","1","Station - Vitaz - Waasland Shopping","Station - Vitaz - Waasland Shopping","3","https://www.delijn.be/nl/lijnen/2218/?richtingCode=0","E6007E","FFFFFF"
"2218_2--WAA-26A_1","1","1","Waasland Shopping - Vitaz - Station","Waasland Shopping - Vitaz - Station","3","https://www.delijn.be/nl/lijnen/2218/?richtingCode=1","E6007E","FFFFFF"
"2224_2--GEN-25O_0","1","224","Gent Zuid - Melle Vogelhoek - Melle Station - Oosterzele","Gent Zuid - Melle Vogelhoek - Melle Station - Oosterzele","3","https://www.delijn.be/nl/lijnen/2224/?richtingCode=0","FFFFFF","B59E6A"
"2224_2--GEN-25O_1","1","224","Oosterzele - Melle Station - Melle Vogelhoek - Gent Zuid","Oosterzele - Melle Station - Melle Vogelhoek - Gent Zuid","3","https://www.delijn.be/nl/lijnen/2224/?richtingCode=1","FFFFFF","B59E6A"
"2224_2--GEN-26A_0","1","224","Gent Zuid - Melle Vogelhoek - Melle Station - Oosterzele","Gent Zuid - Melle Vogelhoek - Melle Station - Oosterzele","3","https://www.delijn.be/nl/lijnen/2224/?richtingCode=0","FFFFFF","B59E6A"
"2224_2--GEN-26A_1","1","224","Oosterzele - Melle Station - Melle Vogelhoek - Gent Zuid","Oosterzele - Melle Station - Melle Vogelhoek - Gent Zuid","3","https://www.delijn.be/nl/lijnen/2224/?richtingCode=1","FFFFFF","B59E6A"
"2228_2--WAA-25O_0","1","2","Station - Tuinlaan - Waasland Shopping","Station - Tuinlaan - Waasland Shopping","3","https://www.delijn.be/nl/lijnen/2228/?richtingCode=0","8C2B87","FFFFFF"
"2228_2--WAA-25O_1","1","2","Waasland Shopping - Tuinlaan - Station","Waasland Shopping - Tuinlaan - Station","3","https://www.delijn.be/nl/lijnen/2228/?richtingCode=1","8C2B87","FFFFFF"
"2228_2--WAA-26A_0","1","2","Station - Tuinlaan - Waasland Shopping","Station - Tuinlaan - Waasland Shopping","3","https://www.delijn.be/nl/lijnen/2228/?richtingCode=0","8C2B87","FFFFFF"
"2228_2--WAA-26A_1","1","2","Waasland Shopping - Tuinlaan - Station","Waasland Shopping - Tuinlaan - Station","3","https://www.delijn.be/nl/lijnen/2228/?richtingCode=1","8C2B87","FFFFFF"
"2234_2--AVA-25P_0","1","234","Berlare - Schoonaarde - Dendermonde","Berlare - Schoonaarde - Dendermonde","3","https://www.delijn.be/nl/lijnen/2234/?richtingCode=0","FFFFFF","B59E6A"
"2234_2--AVA-25P_1","1","234","Dendermonde - Schoonaarde - Berlare","Dendermonde - Schoonaarde - Berlare","3","https://www.delijn.be/nl/lijnen/2234/?richtingCode=1","FFFFFF","B59E6A"
"2234_2--AVA-26A_0","1","234","Berlare - Schoonaarde - Dendermonde","Berlare - Schoonaarde - Dendermonde","3","https://www.delijn.be/nl/lijnen/2234/?richtingCode=0","FFFFFF","B59E6A"
"2234_2--AVA-26A_1","1","234","Dendermonde - Schoonaarde - Berlare","Dendermonde - Schoonaarde - Berlare","3","https://www.delijn.be/nl/lijnen/2234/?richtingCode=1","FFFFFF","B59E6A"
"2237_2--223725O_0","1","237","Gent Sint-Pieters - Heusden - Wetteren - Dendermonde","Gent Sint-Pieters - Heusden - Wetteren - Dendermonde","3","https://www.delijn.be/nl/lijnen/2237/?richtingCode=0","FFFFFF","B59E6A"
"2237_2--223725O_1","1","237","Dendermonde - Wetteren - Heusden - Gent Sint-Pieters","Dendermonde - Wetteren - Heusden - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2237/?richtingCode=1","FFFFFF","B59E6A"
"2237_2--223726A_0","1","237","Gent Sint-Pieters - Heusden - Wetteren - Dendermonde","Gent Sint-Pieters - Heusden - Wetteren - Dendermonde","3","https://www.delijn.be/nl/lijnen/2237/?richtingCode=0","FFFFFF","B59E6A"
"2237_2--223726A_1","1","237","Dendermonde - Wetteren - Heusden - Gent Sint-Pieters","Dendermonde - Wetteren - Heusden - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2237/?richtingCode=1","FFFFFF","B59E6A"
"2238_2--223725O_0","1","238","Gent Sint-Pieters - Melle - Wetteren - Dendermonde","Gent Sint-Pieters - Melle - Wetteren - Dendermonde","3","https://www.delijn.be/nl/lijnen/2238/?richtingCode=0","FFFFFF","B59E6A"
"2238_2--223725O_1","1","238","Dendermonde - Wetteren - Melle - Gent Sint-Pieters","Dendermonde - Wetteren - Melle - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2238/?richtingCode=1","FFFFFF","B59E6A"
"2238_2--223726A_0","1","238","Gent Sint-Pieters - Melle - Wetteren - Dendermonde","Gent Sint-Pieters - Melle - Wetteren - Dendermonde","3","https://www.delijn.be/nl/lijnen/2238/?richtingCode=0","FFFFFF","B59E6A"
"2238_2--223726A_1","1","238","Dendermonde - Wetteren - Melle - Gent Sint-Pieters","Dendermonde - Wetteren - Melle - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2238/?richtingCode=1","FFFFFF","B59E6A"
"2239_2--223725O_0","1","239","Snelbus Gent Sint-Pieters - Melle - Kwatrecht Mariagaard","Snelbus Gent Sint-Pieters - Melle - Kwatrecht Mariagaard","3","https://www.delijn.be/nl/lijnen/2239/?richtingCode=0","FFFFFF","B59E6A"
"2239_2--223725O_1","1","239","Snelbus Kwatrecht Mariagaard - Melle - Gent Sint-Pieters","Snelbus Kwatrecht Mariagaard - Melle - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2239/?richtingCode=1","FFFFFF","B59E6A"
"2239_2--223726A_0","1","239","Snelbus Gent Sint-Pieters - Melle - Kwatrecht Mariagaard","Snelbus Gent Sint-Pieters - Melle - Kwatrecht Mariagaard","3","https://www.delijn.be/nl/lijnen/2239/?richtingCode=0","FFFFFF","B59E6A"
"2239_2--223726A_1","1","239","Snelbus Kwatrecht Mariagaard - Melle - Gent Sint-Pieters","Snelbus Kwatrecht Mariagaard - Melle - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2239/?richtingCode=1","FFFFFF","B59E6A"
"2251_2--AVA-25P_0","1","251","Woubrechtegem - Herzele - Zottegem","Woubrechtegem - Herzele - Zottegem","3","https://www.delijn.be/nl/lijnen/2251/?richtingCode=0","FFFFFF","B59E6A"
"2251_2--AVA-25P_1","1","251","Zottegem - Herzele - Woubrechtegem","Zottegem - Herzele - Woubrechtegem","3","https://www.delijn.be/nl/lijnen/2251/?richtingCode=1","FFFFFF","B59E6A"
"2251_2--AVA-26A_0","1","251","Woubrechtegem - Herzele - Zottegem","Woubrechtegem - Herzele - Zottegem","3","https://www.delijn.be/nl/lijnen/2251/?richtingCode=0","FFFFFF","B59E6A"
"2251_2--AVA-26A_1","1","251","Zottegem - Herzele - Woubrechtegem","Zottegem - Herzele - Woubrechtegem","3","https://www.delijn.be/nl/lijnen/2251/?richtingCode=1","FFFFFF","B59E6A"
"2252_2--AVA-25P_0","1","252","Aalst - Erpe - Vlekkem - Borsbeke - Hillegem - Zottegem","Aalst - Erpe - Vlekkem - Borsbeke - Hillegem - Zottegem","3","https://www.delijn.be/nl/lijnen/2252/?richtingCode=0","FFFFFF","B59E6A"
"2252_2--AVA-25P_1","1","252","Zottegem - Hillegem - Borsbeke - Vlekkem - Erpe - Aalst","Zottegem - Hillegem - Borsbeke - Vlekkem - Erpe - Aalst","3","https://www.delijn.be/nl/lijnen/2252/?richtingCode=1","FFFFFF","B59E6A"
"2252_2--AVA-26A_0","1","252","Aalst - Erpe - Vlekkem - Borsbeke - Hillegem - Zottegem","Aalst - Erpe - Vlekkem - Borsbeke - Hillegem - Zottegem","3","https://www.delijn.be/nl/lijnen/2252/?richtingCode=0","FFFFFF","B59E6A"
"2252_2--AVA-26A_1","1","252","Zottegem - Hillegem - Borsbeke - Vlekkem - Erpe - Aalst","Zottegem - Hillegem - Borsbeke - Vlekkem - Erpe - Aalst","3","https://www.delijn.be/nl/lijnen/2252/?richtingCode=1","FFFFFF","B59E6A"
"2253_2--AVA-25P_0","1","253","Aalst - Erpe - Ressegem - Herzele","Aalst - Erpe - Ressegem - Herzele","3","https://www.delijn.be/nl/lijnen/2253/?richtingCode=0","FFFFFF","B59E6A"
"2253_2--AVA-25P_1","1","253","Herzele - Ressegem - Erpe - Aalst","Herzele - Ressegem - Erpe - Aalst","3","https://www.delijn.be/nl/lijnen/2253/?richtingCode=1","FFFFFF","B59E6A"
"2253_2--AVA-26A_0","1","253","Aalst - Erpe - Ressegem - Herzele","Aalst - Erpe - Ressegem - Herzele","3","https://www.delijn.be/nl/lijnen/2253/?richtingCode=0","FFFFFF","B59E6A"
"2253_2--AVA-26A_1","1","253","Herzele - Ressegem - Erpe - Aalst","Herzele - Ressegem - Erpe - Aalst","3","https://www.delijn.be/nl/lijnen/2253/?richtingCode=1","FFFFFF","B59E6A"
"2254_2--AVA-25P_0","1","254","Uitbergen - Lede - Erpe Vijfhuizen - Aalst","Uitbergen - Lede - Erpe Vijfhuizen - Aalst","3","https://www.delijn.be/nl/lijnen/2254/?richtingCode=0","FFFFFF","B59E6A"
"2254_2--AVA-25P_1","1","254","Aalst - Erpe Vijfhuizen - Lede - Uitbergen","Aalst - Erpe Vijfhuizen - Lede - Uitbergen","3","https://www.delijn.be/nl/lijnen/2254/?richtingCode=1","FFFFFF","B59E6A"
"2254_2--AVA-26A_0","1","254","Uitbergen - Lede - Erpe Vijfhuizen - Aalst","Uitbergen - Lede - Erpe Vijfhuizen - Aalst","3","https://www.delijn.be/nl/lijnen/2254/?richtingCode=0","FFFFFF","B59E6A"
"2254_2--AVA-26A_1","1","254","Aalst - Erpe Vijfhuizen - Lede - Uitbergen","Aalst - Erpe Vijfhuizen - Lede - Uitbergen","3","https://www.delijn.be/nl/lijnen/2254/?richtingCode=1","FFFFFF","B59E6A"
"2257_2--AVA-25P_0","1","25","Aalst - Erpe - Burst - Houtem - Herzele - Zottegem","Aalst - Erpe - Burst - Houtem - Herzele - Zottegem","3","https://www.delijn.be/nl/lijnen/2257/?richtingCode=0","E40521","FFFFFF"
"2257_2--AVA-25P_1","1","25","Zottegem - Herzele - Houtem - Burst - Erpe - Aalst","Zottegem - Herzele - Houtem - Burst - Erpe - Aalst","3","https://www.delijn.be/nl/lijnen/2257/?richtingCode=1","E40521","FFFFFF"
"2257_2--AVA-26A_0","1","25","Aalst - Erpe - Burst - Houtem - Herzele - Zottegem","Aalst - Erpe - Burst - Houtem - Herzele - Zottegem","3","https://www.delijn.be/nl/lijnen/2257/?richtingCode=0","E40521","FFFFFF"
"2257_2--AVA-26A_1","1","25","Zottegem - Herzele - Houtem - Burst - Erpe - Aalst","Zottegem - Herzele - Houtem - Burst - Erpe - Aalst","3","https://www.delijn.be/nl/lijnen/2257/?richtingCode=1","E40521","FFFFFF"
"2271_2--WAA-25O_0","1","271","Sint-Niklaas - Sinaai - Eksaarde - Lokeren","Sint-Niklaas - Sinaai - Eksaarde - Lokeren","3","https://www.delijn.be/nl/lijnen/2271/?richtingCode=0","FFFFFF","B59E6A"
"2271_2--WAA-25O_1","1","271","Lokeren - Eksaarde - Sinaai - Sint-Niklaas","Lokeren - Eksaarde - Sinaai - Sint-Niklaas","3","https://www.delijn.be/nl/lijnen/2271/?richtingCode=1","FFFFFF","B59E6A"
"2271_2--WAA-26A_0","1","271","Sint-Niklaas - Sinaai - Eksaarde - Lokeren","Sint-Niklaas - Sinaai - Eksaarde - Lokeren","3","https://www.delijn.be/nl/lijnen/2271/?richtingCode=0","FFFFFF","B59E6A"
"2271_2--WAA-26A_1","1","271","Lokeren - Eksaarde - Sinaai - Sint-Niklaas","Lokeren - Eksaarde - Sinaai - Sint-Niklaas","3","https://www.delijn.be/nl/lijnen/2271/?richtingCode=1","FFFFFF","B59E6A"
"2306_2--AVA-25P_0","1","30","Geraardsbergen - Everbeek - Brakel - Oudenaarde","Geraardsbergen - Everbeek - Brakel - Oudenaarde","3","https://www.delijn.be/nl/lijnen/2306/?richtingCode=0","FC95C5","000000"
"2306_2--AVA-25P_1","1","30","Oudenaarde - Brakel - Everbeek - Geraardsbergen","Oudenaarde - Brakel - Everbeek - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2306/?richtingCode=1","FC95C5","000000"
"2306_2--AVA-26A_0","1","30","Geraardsbergen - Everbeek - Brakel - Oudenaarde","Geraardsbergen - Everbeek - Brakel - Oudenaarde","3","https://www.delijn.be/nl/lijnen/2306/?richtingCode=0","FC95C5","000000"
"2306_2--AVA-26A_1","1","30","Oudenaarde - Brakel - Everbeek - Geraardsbergen","Oudenaarde - Brakel - Everbeek - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2306/?richtingCode=1","FC95C5","000000"
"2307_2--AVA-25P_0","1","307","Geraardsbergen - Parike - Brakel - Oudenaarde","Geraardsbergen - Parike - Brakel - Oudenaarde","3","https://www.delijn.be/nl/lijnen/2307/?richtingCode=0","FFFFFF","B59E6A"
"2307_2--AVA-25P_1","1","307","Oudenaarde - Brakel - Parike - Geraardsbergen","Oudenaarde - Brakel - Parike - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2307/?richtingCode=1","FFFFFF","B59E6A"
"2307_2--AVA-26A_0","1","307","Geraardsbergen - Parike - Brakel - Oudenaarde","Geraardsbergen - Parike - Brakel - Oudenaarde","3","https://www.delijn.be/nl/lijnen/2307/?richtingCode=0","FFFFFF","B59E6A"
"2307_2--AVA-26A_1","1","307","Oudenaarde - Brakel - Parike - Geraardsbergen","Oudenaarde - Brakel - Parike - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2307/?richtingCode=1","FFFFFF","B59E6A"
"2308_2--AVA-25P_0","1","308","Geraardsbergen - Lierde - Brakel - Oudenaarde","Geraardsbergen - Lierde - Brakel - Oudenaarde","3","https://www.delijn.be/nl/lijnen/2308/?richtingCode=0","FFFFFF","B59E6A"
"2308_2--AVA-25P_1","1","308","Oudenaarde - Brakel - Lierde - Geraardsbergen","Oudenaarde - Brakel - Lierde - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2308/?richtingCode=1","FFFFFF","B59E6A"
